original_filepath,processed_filepath,class,final_split,success
dataset/ComminutedFracture/Train/20467tn_jpg.rf.0305d8adb13b816658d5b933ed02ac6f.jpg,dataset_processed/train/ComminutedFracture/00241_20467tn_jpg.rf.0305d8adb13b816658d5b933ed02ac6f.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/2_jpg.rf.d9b17b4172ebe50ee602011b8ee7b272.jpg,dataset_processed/train/ComminutedFracture/00242_2_jpg.rf.d9b17b4172ebe50ee602011b8ee7b272.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/2_jpg.rf.d9b17b4172ebe50ee602011be7b272.jpg,dataset_processed/train/ComminutedFracture/00243_2_jpg.rf.d9b17b4172ebe50ee602011be7b272.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/2j96ew8_jpg.rf.562559298d1c3fecd554d372b90bd166.jpg,dataset_processed/train/ComminutedFracture/00244_2j96ew8_jpg.rf.562559298d1c3fecd554d372b90bd166.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/2j96ewr_jpg.rf.2471c83791b64a5fb10def3ce4ea8bef.jpg,dataset_processed/train/ComminutedFracture/00245_2j96ewr_jpg.rf.2471c83791b64a5fb10def3ce4ea8bef.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/305547tn_jpg.rf.6ade706b544f0fd96738769085b99bc1.jpg,dataset_processed/train/ComminutedFracture/00246_305547tn_jpg.rf.6ade706b544f0fd96738769085b99bc1.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/32048tn_jpg.rf.9b69767d2583ebce1ec13bc008291940.jpg,dataset_processed/train/ComminutedFracture/00247_32048tn_jpg.rf.9b69767d2583ebce1ec13bc008291940.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/5081d925b301b_jpg.rf.e029d85e093fcadb3a8e4bbb57f0fc9a.jpg,dataset_processed/train/ComminutedFracture/00248_5081d925b301b_jpg.rf.e029d85e093fcadb3a8e4bbb57f0fc9a.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/5263f9bac94205116acd9caf6d386c_jumbo_png.rf.be2be0fa76ef6d18150765f31ec4a2f9.jpg,dataset_processed/train/ComminutedFracture/00249_5263f9bac94205116acd9caf6d386c_jumbo_png.rf.be2be0fa76ef6d18150765f31ec4a2f9.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/58d30dd538473a546723c79e347c9f1b03a3d3131f5c3a1d0466f21526008fd7_gallery_jpeg.rf.92adacfca948385a6cee89ce170f4f24.jpg,dataset_processed/train/ComminutedFracture/00250_58d30dd538473a546723c79e347c9f1b03a3d3131f5c3a1d0466f21526008fd7_gallery_jpeg.rf.92adacfca948385a6cee89ce170f4f24.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/798bdba5bfea0252051940ce782bb2_jumbo_jpeg.rf.b77df08eec1dfb556bcbd8111607d6e1.jpg,dataset_processed/train/ComminutedFracture/00251_798bdba5bfea0252051940ce782bb2_jumbo_jpeg.rf.b77df08eec1dfb556bcbd8111607d6e1.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/9d79b527cca86a56fa24c88017e6bbd4-x-rays-physiology_jpg.rf.6e30d9c2b060a4d6a916d979e3be13f7.jpg,dataset_processed/train/ComminutedFracture/00252_9d79b527cca86a56fa24c88017e6bbd4-x-rays-physiology_jpg.rf.6e30d9c2b060a4d6a916d979e3be13f7.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/A-Plain-X-ray-CT-image-showing-distal-humerus-comminuted-fracture-extending-to_Q640_jpg.rf.c15113c7015656a1a3eed9e4803477a4.jpg,dataset_processed/train/ComminutedFracture/00253_A-Plain-X-ray-CT-image-showing-distal-humerus-comminuted-fracture-extending-to_Q640_jpg.rf.c15113c7015656a1a3eed9e4803477a4.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/A-Preoperative-X-ray-showed-ulnar-shaft-com-B-Immediate_png.rf.4bf6cc3b49ab1abe7c261360a3178af3.jpg,dataset_processed/train/ComminutedFracture/00254_A-Preoperative-X-ray-showed-ulnar-shaft-com-B-Immediate_png.rf.4bf6cc3b49ab1abe7c261360a3178af3.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/A-Preoperative-X-ray-showed-ulnar-shaft-comminuted-fracture-B-Immediate_png.rf.4bf6cc3b49ab1abe7c261360a3178af3.jpg,dataset_processed/train/ComminutedFracture/00255_A-Preoperative-X-ray-showed-ulnar-shaft-comminuted-fracture-B-Immediate_png.rf.4bf6cc3b49ab1abe7c261360a3178af3.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/Anteroposterior-and-Lateral-X-ray-The-open-shaft-comminuted-tibial-fracture_png.rf.9578f185be2dd89c3f6908b4d8bbc479.jpg,dataset_processed/train/ComminutedFracture/00256_Anteroposterior-and-Lateral-X-ray-The-open-shaft-comminuted-tibial-fracture_png.rf.9578f185be2dd89c3f6908b4d8bbc479.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/C7-FF5-1_jpg.rf.ad91314ccfea0ca61bb133d6439.jpg,dataset_processed/train/ComminutedFracture/00257_C7-FF5-1_jpg.rf.ad91314ccfea0ca61bb133d6439.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/C7-FF5-1_jpg.rf.ad91314ccfea0ca61bb1c944433d6439.jpg,dataset_processed/train/ComminutedFracture/00258_C7-FF5-1_jpg.rf.ad91314ccfea0ca61bb1c944433d6439.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/F0358734-Comminuted_femur_fracture_X-ray_jpg.rf.5865027f4bea838255591bb42010dcce.jpg,dataset_processed/train/ComminutedFracture/00259_F0358734-Comminuted_femur_fracture_X-ray_jpg.rf.5865027f4bea838255591bb42010dcce.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/IjDiLBvjA6tVtvz7n3F2tQ_jpg.rf.226b312db76fc101ac7097da989a81ec.jpg,dataset_processed/train/ComminutedFracture/00260_IjDiLBvjA6tVtvz7n3F2tQ_jpg.rf.226b312db76fc101ac7097da989a81ec.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/a-AP-b-lateral-Initial-X-ray-shows-severe-comminuted-fractures-in-thae77445bf6.jpg,dataset_processed/train/ComminutedFracture/00261_a-AP-b-lateral-Initial-X-ray-shows-severe-comminuted-fractures-in-thae77445bf6.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/a509797810ba74_styl-radius_jpg.rf.13f49e5b53f0946aa07cb7664715b91.jpg,dataset_processed/train/ComminutedFracture/00262_a509797810ba74_styl-radius_jpg.rf.13f49e5b53f0946aa07cb7664715b91.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/a509797810ba74_styl-radius_jpg.rf.13f49e5b53f0946aa07cb7664a715b91.jpg,dataset_processed/train/ComminutedFracture/00263_a509797810ba74_styl-radius_jpg.rf.13f49e5b53f0946aa07cb7664a715b91.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/b-X-ray-showing-comminuted-fractures-of-the-foot-in-the-same-patient_png.rf.04a71ef2371b46d5dce5ff4edd44820c.jpg,dataset_processed/train/ComminutedFracture/00264_b-X-ray-showing-comminuted-fractures-of-the-foot-in-the-same-patient_png.rf.04a71ef2371b46d5dce5ff4edd44820c.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/case_comminuted01_jpg.rf.a295df69a1aceb0b52f67f5178daa833.jpg,dataset_processed/train/ComminutedFracture/00265_case_comminuted01_jpg.rf.a295df69a1aceb0b52f67f5178daa833.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/comminuted-2-1_jpg.rf.baa3eefc2e16a058ba27e97075a4e445.jpg,dataset_processed/train/ComminutedFracture/00266_comminuted-2-1_jpg.rf.baa3eefc2e16a058ba27e97075a4e445.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/comminuted-fracture-tibia-296x300_jpg.rf.a3599c4493d7e57ed0adac03015856d9.jpg,dataset_processed/train/ComminutedFracture/00267_comminuted-fracture-tibia-296x300_jpg.rf.a3599c4493d7e57ed0adac03015856d9.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/comminuted20colton_jpg.rf.d7291e24f2d2ed2d26d71695dfc90b6f.jpg,dataset_processed/train/ComminutedFracture/00268_comminuted20colton_jpg.rf.d7291e24f2d2ed2d26d71695dfc90b6f.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/comminuted_fracture-PNG2_jumbo_jpeg.rf.08377656988157f7084fda9186746df6.jpg,dataset_processed/train/ComminutedFracture/00269_comminuted_fracture-PNG2_jumbo_jpeg.rf.08377656988157f7084fda9186746df6.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/dae9b4f076f2a47f0f2900a4654683_gallery_jpeg.rf.daa3181a13a6f98e3ac5f722dfccb044.jpg,dataset_processed/train/ComminutedFracture/00270_dae9b4f076f2a47f0f2900a4654683_gallery_jpeg.rf.daa3181a13a6f98e3ac5f722dfccb044.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/e-lower-leg-displacement-two-projections-vertical-image-radiograph-248620988_jpg.rf.1f69f6766b096b881b76c5a3b733013c.jpg,dataset_processed/train/ComminutedFracture/00271_e-lower-leg-displacement-two-projections-vertical-image-radiograph-248620988_jpg.rf.1f69f6766b096b881b76c5a3b733013c.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/f069-001d-9781455753284_jpg.rf.064578f286d21fdb1df6417101a5f554.jpg,dataset_processed/train/ComminutedFracture/00272_f069-001d-9781455753284_jpg.rf.064578f286d21fdb1df6417101a5f554.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/film-xray-knee-include-lef.7a2e28a0bd1dbf6f4b7dcaf6ca34428d.jpg,dataset_processed/train/ComminutedFracture/00273_film-xray-knee-include-lef.7a2e28a0bd1dbf6f4b7dcaf6ca34428d.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/film-xray-knee-include-leg-260nw-587485373_jpg.rf.7a2e28a0bd1dbf6f4b7dcaf6ca34428d.jpg,dataset_processed/train/ComminutedFracture/00274_film-xray-knee-include-leg-260nw-587485373_jpg.rf.7a2e28a0bd1dbf6f4b7dcaf6ca34428d.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/fractured-leg-x-ray-2HJE0B8_jpg.rf.bcf6ae67e1a6caa758715919e2ff0454.jpg,dataset_processed/train/ComminutedFracture/00275_fractured-leg-x-ray-2HJE0B8_jpg.rf.bcf6ae67e1a6caa758715919e2ff0454.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/gr1_lrg2_jpg.rf.a4eef4553d2a0bf9c5b3cf1c1e7ea13f.jpg,dataset_processed/train/ComminutedFracture/00276_gr1_lrg2_jpg.rf.a4eef4553d2a0bf9c5b3cf1c1e7ea13f.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/gr1_lrg_jpg.rf.c58421b289531ff0aba105dc4a2ce7c9.jpg,dataset_processed/train/ComminutedFracture/00277_gr1_lrg_jpg.rf.c58421b289531ff0aba105dc4a2ce7c9.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/gr_1ab_jpg.rf.66be6e034d772e0434b8695a9c87f35.jpg,dataset_processed/train/ComminutedFracture/00278_gr_1ab_jpg.rf.66be6e034d772e0434b8695a9c87f35.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/gr_1ab_jpg.rf.66be6e034d772e0434bc8695a9c87f35.jpg,dataset_processed/train/ComminutedFracture/00279_gr_1ab_jpg.rf.66be6e034d772e0434bc8695a9c87f35.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/handxray_jpg.rf.ff42adea596434a9b97ab172de8eb44c.jpg,dataset_processed/train/ComminutedFracture/00280_handxray_jpg.rf.ff42adea596434a9b97ab172de8eb44c.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image10_jpeg.rf.9c351e036298a7d6341efa02380eee62.jpg,dataset_processed/train/ComminutedFracture/00281_image10_jpeg.rf.9c351e036298a7d6341efa02380eee62.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image11_jpeg.rf.9720bdac215632be4d4d80ec0b9a0b7b.jpg,dataset_processed/train/ComminutedFracture/00282_image11_jpeg.rf.9720bdac215632be4d4d80ec0b9a0b7b.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image14_jpeg.rf.25e75522b4a8c5d99690d624016f9.jpg,dataset_processed/train/ComminutedFracture/00283_image14_jpeg.rf.25e75522b4a8c5d99690d624016f9.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image14_jpeg.rf.25e75522b4a8c5d99690d62402ef16f9.jpg,dataset_processed/train/ComminutedFracture/00284_image14_jpeg.rf.25e75522b4a8c5d99690d62402ef16f9.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image15_jpeg.rf.cbc07b69b6bdfe826b7dbcbc6264b087.jpg,dataset_processed/train/ComminutedFracture/00285_image15_jpeg.rf.cbc07b69b6bdfe826b7dbcbc6264b087.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image16_jpeg.rf.74ef1b77c60e55bcc18234b4339d0bc2.jpg,dataset_processed/train/ComminutedFracture/00286_image16_jpeg.rf.74ef1b77c60e55bcc18234b4339d0bc2.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image19_jpeg.rf.cbdaca15d3f36f73ec27ec0580d2970c.jpg,dataset_processed/train/ComminutedFracture/00287_image19_jpeg.rf.cbdaca15d3f36f73ec27ec0580d2970c.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image20_jpeg.rf.fec8fe3a635d43ea5a33aafbcef55d92.jpg,dataset_processed/train/ComminutedFracture/00288_image20_jpeg.rf.fec8fe3a635d43ea5a33aafbcef55d92.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image22_jpeg.rf.a87b16b9faef55415433905db550b751.jpg,dataset_processed/train/ComminutedFracture/00289_image22_jpeg.rf.a87b16b9faef55415433905db550b751.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image23_jpeg.rf.1ef502ca61c59f69cfbc74654fe5cf09.jpg,dataset_processed/train/ComminutedFracture/00290_image23_jpeg.rf.1ef502ca61c59f69cfbc74654fe5cf09.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image25_jpeg.rf.b76398fa87907947cbc35a2ebabc.jpg,dataset_processed/train/ComminutedFracture/00291_image25_jpeg.rf.b76398fa87907947cbc35a2ebabc.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image29_jpeg.rf.c51611fbed11e145be462324d4f0ac90.jpg,dataset_processed/train/ComminutedFracture/00292_image29_jpeg.rf.c51611fbed11e145be462324d4f0ac90.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image2_jpeg.rf.8e0b9b11eafd072db36efffa351fd12b.jpg,dataset_processed/train/ComminutedFracture/00293_image2_jpeg.rf.8e0b9b11eafd072db36efffa351fd12b.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image30_jpeg.rf.a352549246355a94f4d5ac6ce1b10f04.jpg,dataset_processed/train/ComminutedFracture/00294_image30_jpeg.rf.a352549246355a94f4d5ac6ce1b10f04.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image32_jpeg.rf.363df32aa528ed053c26f168c4d30da9.jpg,dataset_processed/train/ComminutedFracture/00295_image32_jpeg.rf.363df32aa528ed053c26f168c4d30da9.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image3_jpeg.rf.35fc26e1b6e5edafacfbba26da7149ea.jpg,dataset_processed/train/ComminutedFracture/00296_image3_jpeg.rf.35fc26e1b6e5edafacfbba26da7149ea.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image4_jpeg.rf.54a06e7329da311c784ca03e2d37d43c.jpg,dataset_processed/train/ComminutedFracture/00297_image4_jpeg.rf.54a06e7329da311c784ca03e2d37d43c.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image5_jpeg.rf.d141cc8aa789ec496f938837002fb50f.jpg,dataset_processed/train/ComminutedFracture/00298_image5_jpeg.rf.d141cc8aa789ec496f938837002fb50f.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image6_jpeg.rf.eb8c4e0f3dd8a93eaf70f1edb3e36fb7.jpg,dataset_processed/train/ComminutedFracture/00299_image6_jpeg.rf.eb8c4e0f3dd8a93eaf70f1edb3e36fb7.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image7_jpeg.rf.367746dfc5b45b2ebfc686048e7bbdee.jpg,dataset_processed/train/ComminutedFracture/00300_image7_jpeg.rf.367746dfc5b45b2ebfc686048e7bbdee.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image9_jpeg.rf.aa088ed29a8b615d0be3bb2b31dd8ccc.jpg,dataset_processed/train/ComminutedFracture/00301_image9_jpeg.rf.aa088ed29a8b615d0be3bb2b31dd8ccc.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/image_jpeg.rf.083b1da6e2039a6301cea8db0b237cef.jpg,dataset_processed/train/ComminutedFracture/00302_image_jpeg.rf.083b1da6e2039a6301cea8db0b237cef.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images16_jpg.rf.d775f7c15506556051d2afff2717c827.jpg,dataset_processed/train/ComminutedFracture/00303_images16_jpg.rf.d775f7c15506556051d2afff2717c827.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images17_jpg.rf.a7bcd38e4a04b47d7e05019525498d08.jpg,dataset_processed/train/ComminutedFracture/00304_images17_jpg.rf.a7bcd38e4a04b47d7e05019525498d08.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images20_jpg.rf.c54c14c7cfe4cf0dc9facbcab52956b7.jpg,dataset_processed/train/ComminutedFracture/00305_images20_jpg.rf.c54c14c7cfe4cf0dc9facbcab52956b7.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images27_jpg.rf.a40da5235aba28054fc8c4685700b70b.jpg,dataset_processed/train/ComminutedFracture/00306_images27_jpg.rf.a40da5235aba28054fc8c4685700b70b.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images28_jpg.rf.c3ef71bf60c4cfeaa62743121d14dbce.jpg,dataset_processed/train/ComminutedFracture/00307_images28_jpg.rf.c3ef71bf60c4cfeaa62743121d14dbce.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images32_jpg.rf.745a6cc5974a2c23df2064ac9adeae7d.jpg,dataset_processed/train/ComminutedFracture/00308_images32_jpg.rf.745a6cc5974a2c23df2064ac9adeae7d.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images34_jpg.rf.0864412e27ed15629648a38065439be8.jpg,dataset_processed/train/ComminutedFracture/00309_images34_jpg.rf.0864412e27ed15629648a38065439be8.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images36_jpg.rf.2ce55323bfb1307f84aa37212e09dc14.jpg,dataset_processed/train/ComminutedFracture/00310_images36_jpg.rf.2ce55323bfb1307f84aa37212e09dc14.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images39_jpg.rf.caa1abbf971d2b8161b36d056fc.jpg,dataset_processed/train/ComminutedFracture/00311_images39_jpg.rf.caa1abbf971d2b8161b36d056fc.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images39_jpg.rf.caa1abbf971d2b8161b36d93a9f056fc.jpg,dataset_processed/train/ComminutedFracture/00312_images39_jpg.rf.caa1abbf971d2b8161b36d93a9f056fc.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images3_jpg.rf.3f34b4a2a24b7f6af75bdc118d010547.jpg,dataset_processed/train/ComminutedFracture/00313_images3_jpg.rf.3f34b4a2a24b7f6af75bdc118d010547.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images40_jpg.rf.cd2b16b8976cb628302f13fe3b7b2448.jpg,dataset_processed/train/ComminutedFracture/00314_images40_jpg.rf.cd2b16b8976cb628302f13fe3b7b2448.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images41_jpg.rf.59543145bf43c207f60d10547a123.jpg,dataset_processed/train/ComminutedFracture/00315_images41_jpg.rf.59543145bf43c207f60d10547a123.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images43_jpg.rf.b70eeb34c89d4066f717f1e07491adfe.jpg,dataset_processed/train/ComminutedFracture/00316_images43_jpg.rf.b70eeb34c89d4066f717f1e07491adfe.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images44_jpg.rf.86b921748748af90b777713904e7f81e.jpg,dataset_processed/train/ComminutedFracture/00317_images44_jpg.rf.86b921748748af90b777713904e7f81e.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images47_jpg.rf.a0e11facdc629b65dae47eae46e777f4.jpg,dataset_processed/train/ComminutedFracture/00318_images47_jpg.rf.a0e11facdc629b65dae47eae46e777f4.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images4_jpg.rf.6fadfb6727847fafce0d4a6ee2916862.jpg,dataset_processed/train/ComminutedFracture/00319_images4_jpg.rf.6fadfb6727847fafce0d4a6ee2916862.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images54_jpg.rf.0ff6bdf1acc96af2d65e0798c7ab24f5.jpg,dataset_processed/train/ComminutedFracture/00320_images54_jpg.rf.0ff6bdf1acc96af2d65e0798c7ab24f5.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images55_jpg.rf.e7c3ce39d9806b6be29826882d0bf4ec.jpg,dataset_processed/train/ComminutedFracture/00321_images55_jpg.rf.e7c3ce39d9806b6be29826882d0bf4ec.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images60_jpg.rf.4ce105f06c184d382a1c5c1a3210e742.jpg,dataset_processed/train/ComminutedFracture/00322_images60_jpg.rf.4ce105f06c184d382a1c5c1a3210e742.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images62_jpg.rf.c0a371d34410ca275a8307c18e2278a6.jpg,dataset_processed/train/ComminutedFracture/00323_images62_jpg.rf.c0a371d34410ca275a8307c18e2278a6.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images66_jpg.rf.5ee6d0852ce75f0e71ffd046e31eb400.jpg,dataset_processed/train/ComminutedFracture/00324_images66_jpg.rf.5ee6d0852ce75f0e71ffd046e31eb400.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images66_jpg.rf.5ee6d0852ce75f0e76e31eb400.jpg,dataset_processed/train/ComminutedFracture/00325_images66_jpg.rf.5ee6d0852ce75f0e76e31eb400.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images67_jpg.rf.1bda1e67604b6ab355644e391db0ccbe.jpg,dataset_processed/train/ComminutedFracture/00326_images67_jpg.rf.1bda1e67604b6ab355644e391db0ccbe.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images6_jpg.rf.e65b8016f3d855b1d2352dde8550f7b9.jpg,dataset_processed/train/ComminutedFracture/00327_images6_jpg.rf.e65b8016f3d855b1d2352dde8550f7b9.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images70_jpg.rf.0eeab3df1696d8d6eb58c57982ae8914.jpg,dataset_processed/train/ComminutedFracture/00328_images70_jpg.rf.0eeab3df1696d8d6eb58c57982ae8914.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images71_jpg.rf.92c4e25002c296526f43c2c5f7cefc5d.jpg,dataset_processed/train/ComminutedFracture/00329_images71_jpg.rf.92c4e25002c296526f43c2c5f7cefc5d.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images73_jpg.rf.874d94faa9c76eac64e6a61caee213b7.jpg,dataset_processed/train/ComminutedFracture/00330_images73_jpg.rf.874d94faa9c76eac64e6a61caee213b7.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images74_jpg.rf.3876f98221d8bafad5a93bc4111a0415.jpg,dataset_processed/train/ComminutedFracture/00331_images74_jpg.rf.3876f98221d8bafad5a93bc4111a0415.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images76_jpg.rf.1a2ffd7918ff1d6d5ed82151e10a6.jpg,dataset_processed/train/ComminutedFracture/00332_images76_jpg.rf.1a2ffd7918ff1d6d5ed82151e10a6.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images77_jpg.rf.8babbfa8b1d9e808ce11d3e9374c03de.jpg,dataset_processed/train/ComminutedFracture/00333_images77_jpg.rf.8babbfa8b1d9e808ce11d3e9374c03de.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images77_jpg.rf.8babbfa8b1d9e808ce11de9374c03de.jpg,dataset_processed/train/ComminutedFracture/00334_images77_jpg.rf.8babbfa8b1d9e808ce11de9374c03de.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images79_jpg.rf.6140f9f43ae17aada4d7be1efd4c183a.jpg,dataset_processed/train/ComminutedFracture/00335_images79_jpg.rf.6140f9f43ae17aada4d7be1efd4c183a.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images80_jpg.rf.8dd74c39e0c419d4ce090af09bf905b6.jpg,dataset_processed/train/ComminutedFracture/00336_images80_jpg.rf.8dd74c39e0c419d4ce090af09bf905b6.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images81_jpg.rf.ddfaa2e0b9dbde20a1849c56094e5137.jpg,dataset_processed/train/ComminutedFracture/00337_images81_jpg.rf.ddfaa2e0b9dbde20a1849c56094e5137.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images82_jpg.rf.c60fbee951d3ce611abe551874ea406b.jpg,dataset_processed/train/ComminutedFracture/00338_images82_jpg.rf.c60fbee951d3ce611abe551874ea406b.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images84_jpg.rf.b9db3b3ad1a16f300b649e01fd74b186.jpg,dataset_processed/train/ComminutedFracture/00339_images84_jpg.rf.b9db3b3ad1a16f300b649e01fd74b186.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images88_jpg.rf.52dbb0aac5087921358448b3bd1a53e5.jpg,dataset_processed/train/ComminutedFracture/00340_images88_jpg.rf.52dbb0aac5087921358448b3bd1a53e5.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images89_jpg.rf.7456b8ddfb43f5d1a4601f04e7809a6a.jpg,dataset_processed/train/ComminutedFracture/00341_images89_jpg.rf.7456b8ddfb43f5d1a4601f04e7809a6a.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images8_jpg.rf.c2ea03de0284d7d956f7989b333379ee.jpg,dataset_processed/train/ComminutedFracture/00342_images8_jpg.rf.c2ea03de0284d7d956f7989b333379ee.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images91_jpg.rf.0ec3ba5769df7de92bd918a97ad134c7.jpg,dataset_processed/train/ComminutedFracture/00343_images91_jpg.rf.0ec3ba5769df7de92bd918a97ad134c7.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images92_jpg.rf.ad7e9574620076a472ebcb46663b0717.jpg,dataset_processed/train/ComminutedFracture/00344_images92_jpg.rf.ad7e9574620076a472ebcb46663b0717.png,ComminutedFracture,train,True
dataset/ComminutedFracture/Train/images9_jpg.rf.9be7f66c52bcb8267b805d44b05ff28a.jpg,dataset_processed/train/ComminutedFracture/00345_images9_jpg.rf.9be7f66c52bcb8267b805d44b05ff28a.png,ComminutedFracture,train,True
dataset/FractureDislocation/Train/41394_2021_399_Fig1_HTML_png.rf.b71005e1c457206f34a4507475d3ce0.jpg,dataset_processed/train/FractureDislocation/00346_41394_2021_399_Fig1_HTML_png.rf.b71005e1c457206f34a4507475d3ce0.png,FractureDislocation,train,True
